Reference,NumberOfShipsInvolved,ShipsInvolved,SOLASStatus,FlagStates,IncidentDateTime,TypeOfCasualty,Coordinates,Location,NumberOfInvestigationReports,NumberOfAnalyses,InitialEvent,SummaryOfEvents,ShipType1,Consequences1,GrossTonnage1,ClassificationSociety1,Deadweight1,Cargo1,CrewOnboard1,PassengersOnboard1,OthersOnboard1,DeadMissingCrew2,DeadMissingPassengers2,DeadMissingOthers3,SeriouslyInjuredCrew2,SeriouslyInjuredPassengers2,SeriouslyInjuredOthers2,InvestationReportDate,AnalysisDate
C0012752,1,REEM 5 (IMO 8300767),REEM 5: Unknown/unspecified,PAN,1/23/20 8:05,Very serious,221624N 0645800E,Arabian Sea,0,0,"Hull failure / failure of watertight doors / ports, etc.","The ship took water in engine room and developed list to port in the Arabian Sea 265 miles West of Okha, Gujarat, India on 23 January 2020. Distress call was received by MRCC Mumbai at 0805 Hours LT (UTC +5.30). Nearby NV 'GANGA K' proceeded to the scene and rescued all 13 crew 4 hours later. There is no injuries reported. The abandoned ship was left drifting and subsequently sank the following day. ",Asphalt/Bitumen Tanker,Total loss of the ship,1351,,1893,,13,,,[Primary Annex 2 not designated],[Primary Annex 2 not designated],[Primary Annex 2 not designated],[Primary Annex 2 not designated],[Primary Annex 2 not designated],[Primary Annex 2 not designated],,
C0012753,1,LIAN FENG 18 (IMO 8410873),LIAN FENG 18: Unknown/unspecified,TGO,1/19/20 20:50,Very serious,232253N 1174551E,Taiwan Strait,0,0,"Hull failure / failure of watertight doors / ports, etc.","Due to a fault with a water ballasting valve, the ship developed list of port and subsequently sank  in LAT. 23 26'30""N, LONG. 117 42'00""E (6 miles SE of the original incident scene). All 10 crew abandoned ship to a liferaft. Nearby MVS 'SITC SURABAYA' and 'WAN HAI 222', FV 'MIN LONG YU 66789' and patrol vessel 'HAI XUN 0801' proceeded to the scene. The 10 crew were rescued by 'SITC SURABAYA' and then transferred to 'HAI XUN 0801'. There was no injuries reported. ",General Cargo Ship,Total loss of the ship,1312,Union Bureau of Shipping (UBS),1599,,10,,,[Primary Annex 2 not designated],[Primary Annex 2 not designated],[Primary Annex 2 not designated],[Primary Annex 2 not designated],[Primary Annex 2 not designated],[Primary Annex 2 not designated],,
C0012786,1,NORD (IMO 9254513),NORD: SOLAS,LBR,1/19/20 8:10,Very serious,405400N 0285500E,"Istanbul, Turkey",0,0,Fell overboard while climbing combination ladder,"On January 19, 2020 about 0810 LT, while, the M.V.Nord was anchored at ISTANBUL Anchorage “B”, TURKEY, position Lat 40-54 N long 028-55 E, the assigned the Inspector from Steam Ship Mutual P&I club who had to perform onboard hatch covers ultrasonic test, fell into the water while he was climbing up a few steps of the vessel combination ladder from the height of about 2.5 m, hit the Forward fender of the launch boat and fell into the water. The launch boat crews thrown the lifebuoy, rescue line and lifejacket to P&I Inspector as launch boat and person overboard drifted away from the vessel. The weather was Wind NE X 3-4 and Temperature about 7°C. Seawater Temperature about 10°C.
At about 0828 LT, Master informed VTS Sector Kumkapi about man overboard incident. At 0850 LT, the Turkish Coastal State Rescue boat recover the person from the water and sent him to hospital. However, the recovered person had died from asphyxia while on the way to the hospital.
",Bulk Carrier,Loss of life,30011,Bureau Veritas (BV),52454,,,,,[Primary Annex 2 not designated],[Primary Annex 2 not designated],[Primary Annex 2 not designated],[Primary Annex 2 not designated],[Primary Annex 2 not designated],[Primary Annex 2 not designated],,
C0012789,1,SABRINA (IMO 9414735),SABRINA: SOLAS,LBR,1/15/20 9:15,Serious,373680N 0045450E,Algeria Coast,0,0,Fell into the cargo hold while washing hatch cover,"On January 15, 2020 about 0915 LT, while the vessel was drifting at position Lat 37-36.8 N Long 004-54.5 E and awaiting instruction form company with Wind-SW x 2, Sea- 1, clear sky, the Able Seafarer (AB) who was washing on No.1 hatch cover had fallen into the cargo hold and injured. The Algerian coast guard helicopter rescue air lifted the injured AB to the hospital.",General Cargo Ship,Serious injuries,6278,Croatian Register of Shipping (CRS),10975,,19,,,[Primary Annex 2 not designated],[Primary Annex 2 not designated],[Primary Annex 2 not designated],[Primary Annex 2 not designated],[Primary Annex 2 not designated],[Primary Annex 2 not designated],,
C0012733,1,ONE MORE TOY (IMO 8986808),ONE MORE TOY: Non-SOLAS,CYM,1/14/20 10:45,Very serious, ,Saint Barthelemy,2,0,Machinery damage,"While the yacht was alongside, the Chief Engineer was electrocuted while working on a load bank in the engine room.  Chief Engineer pronounced dead at the scene by local EMS responders.",Yacht,Loss of life,462,American Bureau of Shipping (ABS),,None,9,7,,[Primary Annex 2 not designated],[Primary Annex 2 not designated],[Primary Annex 2 not designated],[Primary Annex 2 not designated],[Primary Annex 2 not designated],[Primary Annex 2 not designated],3/5/21,
C0012781,2,"LEILA JO (IMO 9214460), ROSE HARMONY (IMO 9778985)","LEILA JO: Non-SOLAS, ROSE HARMONY: SOLAS","LBR,NZL",1/12/20 23:45,Less serious,433423S 1725240E,"Off Lyttleton, New Zealand",0,0,Collision,"The 24 metre fishing vessel Leila Jo and Liberian-registered bulk carrier Rose Harmony collided at around 2345 NZDT, approx. 7.3 nautical miles off Lyttelton. The Leila Jo sustained damage to the starboard side but sailed to Lyttelton unaided. The Rose Harmony sailed to Dunedin. No fatalities or serious injuries on either vessel. ",Bulk Carrier,,23703,,38584,,,,,[Primary Annex 2 not designated],[Primary Annex 2 not designated],[Primary Annex 2 not designated],[Primary Annex 2 not designated],[Primary Annex 2 not designated],[Primary Annex 2 not designated],,
C0012607,1,DURSUN ALI COSKUN (IMO 8687294),"DURSUN ALI COSKUN: Unknown/unspecified, GLARD-2: Unknown/unspecified",TUR,1/10/20 6:15,Very serious,411900N 0290300E,Black Sea 5 Miles NE of Kilyos,0,0,Collision,"The ship colided with MT 'Glard-2' and subsequently sank in the Black Sea 5 miles NE of Kilyos in dense fog. 3 crew rescued by nearby FVS and taken ashore for medical attention. Remaining 3 crew missing. Turkish coastal safety boats 'KEGM-5' and 'KEGM-8' and Turkish coast guard ships 'KB-7427','KB-4318', 'TCSG-71' and 'TCSG-906' and a Bell 412EP helicopter effected SAR operation. The bodies of the 3 missing crew were subsequently found by divers in the sunken wreck. ",Fishing Vessel,"Loss of life,Total loss of the ship",138,,,,,,,[Primary Annex 2 not designated],[Primary Annex 2 not designated],[Primary Annex 2 not designated],[Primary Annex 2 not designated],[Primary Annex 2 not designated],[Primary Annex 2 not designated],,
C0012578,1,YADE 7 (-),YADE 7: SOLAS,NGA,1/7/20 6:11,Very serious, ,"YADE JETTY, KWALE, DELTA STATE",0,0,CREW FATALITY,"On 7th January 2020, at about 0611hrs, there was a crew fatality onboard a Nigerian-flagged vessel ""Yade 7"". The incident occurred while the vessel was dry docking at Yade Jetty in Kwale Delta State, Nigeria.  A new generator was installed onboard and the company decided to test-run the generator on the evening of 6th January, 2020 till day light of 7th January 2020. The Engineer (now late) assigned the Oiler to keep routine watch on the generator throughout the night. During the morning hours of 7th January 2020 at about 0611hrs, the Engineer decided to go out and check the condition of the generator himself. He however went with his bed sheet wrapped around his neck without any personal protective equipment. His bed sheet got caught in the fan blades of the generator, which was running without any fan protective guard. Consequently, he was drawn into the fan blades, which eventually chopped off his head. His corpse was found by the Oiler at about 0611 hrs who heard a loud sound and vibration in the direction of the generator. the corpse was later deposited at a nearby mortuary in Kwale, Delta State, Nigeria.",,Loss of life,788.43,[No class],1400,N/A,7,,,[Primary Annex 2 not designated],[Primary Annex 2 not designated],[Primary Annex 2 not designated],[Primary Annex 2 not designated],[Primary Annex 2 not designated],[Primary Annex 2 not designated],,
C0012886,1,FOREVER LUCKY (IMO 8529179),FOREVER LUCKY: Unknown/unspecified,PHL,1/7/20 0:00,Very serious,094529N 1212214E,"Sulu Sea, 12 miles NE of Cagayancillo, Palawan, Philippine",0,0,Stranding / grounding,"The ship broke tow, drifted and subsequently stranded on a reef of Barangay Nusa in the Sulu Sea, 12 miles NE of Cagayncillo, Palawan, Philippines in LAT. 09 45'29""N, LONG. 121 22'14""E on 7 January 2019 in heavy weather.

There were no injuries or pollution reported. All 17 crew were rescued on 9 January 2019 and taken by the Philippine Navy Patrol vessel BRP 'SINDANGAN' to Puerto Princesa. The ship was under tow by a tug to a shipyard at General Santos City for repairs when the tow rope parted. The Philippine Coast Guard effected an aerial survey and supplied divers for an underwater survey. BRP 'RAMON ALCARAZ' provided security at the scene. The ship sunk at the scene by 7 January 2019.

 ",Passenger/Cruise,Total loss of the ship,5746,[No class],480,,17,,,[Primary Annex 2 not designated],[Primary Annex 2 not designated],[Primary Annex 2 not designated],[Primary Annex 2 not designated],[Primary Annex 2 not designated],[Primary Annex 2 not designated],,
C0013137,1,STARA PLANINA (IMO 9381873),STARA PLANINA: Unknown/unspecified,MLT,1/2/20 0:00,Very serious,660499N 0052630E,Open sea,1,1,,"On 02 January 2020, Stara Planina was steaming at reduced speed due to main engine issues, which had occurred on 01 January, and adverse weather conditions. It was noticed that mooring ropes stored on the poop deck had scattered, while some of them were hanging over the vessels guard rails due to the inclement weather. A party of crew members endeavored to secure these mooring ropes. Two crew members were assisting from the poop deck, while the rest were handling the ropes on the first deck. At one point, two consecutive, large waves washed over the poop deck, causing the two crew members working on the poop deck to fall overboard. A search for the two crew members was carried out, involving two Search & Rescue helicopters from Norways coast guard; however, the operation was unsuccessful.","Bulk Dry (general, ore) Carrier",Loss of life,25327,[Other],,Dry bulk,19,0,0,2,0,0,0,0,0,1/8/21,3/25/21
